run_id,split_hint,fab_id,tool_id,recipe_id,product_id,layer_id,process_type,wafer_id,lot_id,slurry_lot,run_start_ts,run_end_ts,pad_type,conditioner_type,slurry_type,slurry_pH,particle_size_nm,oxidizer_pct,pad_age_wafers,disk_age_wafers,pre_thickness_nm,target_post_thk_nm,target_mrr_nmps,mrr_pred_nmps,mrr_err_abs,mrr_err_pct,mrr_err_ewma,drift_flag_mrr,auto_retrain,model_ref_pad_factor,model_ref_lot_pH,last_retrain_ts
RUN-000074,train,H-FAB,CMP-02,RCP-A,P107,M1,Cu,W-RUN-000074,LOT-0701,LOT-S0942,2025-07-01T10:44:54,2025-07-01T10:45:59,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.568,126.7,1.845,78,62,926.2,300,12.3257,13.015,0.6893,5.593,9.807,0,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000075,train,H-FAB,CMP-02,RCP-C,P110,STI,STI_Oxide,W-RUN-000075,LOT-0701,LOT-S0942,2025-07-01T10:56:59,2025-07-01T10:58:16,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.552,75.6,0.14,79,63,1062.6,800,9.2023,3.0,6.2023,67.399,21.326,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000076,train,H-FAB,CMP-02,RCP-C,P141,M1,Cu,W-RUN-000076,LOT-0701,LOT-S0942,2025-07-01T11:07:16,2025-07-01T11:08:26,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.517,122.5,2.294,80,64,931.3,300,15.5049,16.2688,0.7638,4.926,18.046,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000077,train,H-FAB,CMP-02,RCP-A,P114,STI,STI_Oxide,W-RUN-000077,LOT-0701,LOT-S0942,2025-07-01T11:17:26,2025-07-01T11:18:42,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.327,69.4,0.156,81,65,1042.2,800,8.6145,3.0,5.6145,65.175,27.472,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000078,train,H-FAB,CMP-02,RCP-C,P137,STI,STI_Oxide,W-RUN-000078,LOT-0701,LOT-S0942,2025-07-01T11:29:42,2025-07-01T11:30:59,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.459,63.1,0.276,82,66,1072.8,800,8.9545,3.0,5.9545,66.497,35.277,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000079,train,H-FAB,CMP-02,RCP-B,P137,M1,Cu,W-RUN-000079,LOT-0701,LOT-S0942,2025-07-01T11:41:59,2025-07-01T11:43:15,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.347,117.6,1.91,83,67,942.0,300,9.5059,9.7613,0.2553,2.686,28.759,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000080,train,H-FAB,CMP-02,RCP-C,P137,M1,Cu,W-RUN-000080,LOT-0701,LOT-S0942,2025-07-01T11:52:15,2025-07-01T11:53:32,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.258,105.1,1.552,84,68,978.1,300,20.0,20.0,0.0,0.0,23.007,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000081,train,H-FAB,CMP-02,RCP-A,P102,M1,Cu,W-RUN-000081,LOT-0701,LOT-S0942,2025-07-01T12:00:32,2025-07-01T12:01:45,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.247,102.5,2.091,85,69,966.6,300,16.0409,16.2688,0.2278,1.42,18.69,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000082,train,H-FAB,CMP-02,RCP-A,P118,M1,Cu,W-RUN-000082,LOT-0701,LOT-S0942,2025-07-01T12:13:45,2025-07-01T12:15:39,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.305,135.2,1.676,86,70,995.1,300,7.1623,7.3209,0.1586,2.215,15.395,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000083,train,H-FAB,CMP-02,RCP-B,P149,M1,Cu,W-RUN-000083,LOT-0701,LOT-S0942,2025-07-01T12:28:39,2025-07-01T12:29:55,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.511,100.2,2.363,87,71,945.1,300,15.4858,16.2688,0.783,5.056,13.327,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000084,train,H-FAB,CMP-02,RCP-B,P108,M1,Cu,W-RUN-000084,LOT-0701,LOT-S0942,2025-07-01T12:37:55,2025-07-01T12:39:11,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.465,114.6,2.139,88,72,941.2,300,9.3456,9.7613,0.4157,4.448,11.551,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000085,train,H-FAB,CMP-02,RCP-C,P134,M1,Cu,W-RUN-000085,LOT-0701,LOT-S0942,2025-07-01T12:50:11,2025-07-01T12:51:22,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.135,114.6,2.076,89,73,973.7,300,16.2544,16.2688,0.0143,0.088,9.259,0,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000086,train,H-FAB,CMP-02,RCP-A,P124,STI,STI_Oxide,W-RUN-000086,LOT-0701,LOT-S0942,2025-07-01T13:00:22,2025-07-01T13:01:27,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.603,81.1,0.266,90,74,1056.1,800,5.5836,3.0,2.5836,46.271,16.661,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000087,train,H-FAB,CMP-02,RCP-B,P115,M1,Cu,W-RUN-000087,LOT-0701,LOT-S0942,2025-07-01T13:16:27,2025-07-01T13:17:38,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.275,99.8,1.835,91,75,939.3,300,15.9554,16.2688,0.3133,1.964,13.722,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000088,train,H-FAB,CMP-02,RCP-C,P128,M1,Cu,W-RUN-000088,LOT-0701,LOT-S0942,2025-07-01T13:25:38,2025-07-01T13:27:03,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.354,124.1,1.914,92,76,970.6,300,9.4722,9.7613,0.289,3.051,11.587,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000089,train,H-FAB,CMP-02,RCP-C,P115,M1,Cu,W-RUN-000089,LOT-0701,LOT-S0942,2025-07-01T13:40:03,2025-07-01T13:41:13,NexPlanar-XP,Kinik-3.5,Cu-acidic,2.816,114.8,1.625,93,77,951.9,300,20.0,20.0,0.0,0.0,9.27,0,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000090,train,H-FAB,CMP-02,RCP-C,P137,M1,Cu,W-RUN-000090,LOT-0701,LOT-S0942,2025-07-01T13:51:13,2025-07-01T13:52:20,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.215,121.5,2.082,94,78,950.8,300,20.0,20.0,0.0,0.0,7.416,0,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000091,train,H-FAB,CMP-02,RCP-A,P127,STI,STI_Oxide,W-RUN-000091,LOT-0701,LOT-S0942,2025-07-01T14:01:20,2025-07-01T14:02:33,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.39,68.3,0.214,95,79,1044.0,800,5.5946,3.0,2.5946,46.377,15.208,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000092,train,H-FAB,CMP-02,RCP-C,P103,STI,STI_Oxide,W-RUN-000092,LOT-0701,LOT-S0942,2025-07-01T14:09:33,2025-07-01T14:10:51,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.459,77.6,0.243,96,80,1075.8,800,4.28,3.0,1.28,29.907,18.148,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000093,train,H-FAB,CMP-02,RCP-A,P145,STI,STI_Oxide,W-RUN-000093,LOT-0701,LOT-S0942,2025-07-01T14:20:51,2025-07-01T14:22:00,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.502,66.2,0.126,97,81,1073.2,800,5.4151,3.0,2.4151,44.599,23.438,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000094,train,H-FAB,CMP-02,RCP-C,P104,M1,Cu,W-RUN-000094,LOT-0701,LOT-S0942,2025-07-01T14:33:00,2025-07-01T14:34:07,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.324,124.2,2.069,98,82,920.4,300,11.8665,12.2016,0.3351,2.824,19.315,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000095,train,H-FAB,CMP-02,RCP-C,P122,M1,Cu,W-RUN-000095,LOT-0701,LOT-S0942,2025-07-01T14:44:07,2025-07-01T14:45:53,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.464,117.7,2.267,99,83,960.4,300,6.9879,7.3209,0.3331,4.766,16.406,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000096,train,H-FAB,CMP-02,RCP-A,P143,M1,Cu,W-RUN-000096,LOT-0701,LOT-S0942,2025-07-01T14:54:53,2025-07-01T14:56:03,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.627,121.3,1.831,100,84,977.5,300,15.1878,16.2688,1.0809,7.117,14.548,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000097,train,H-FAB,CMP-02,RCP-C,P149,STI,STI_Oxide,W-RUN-000097,LOT-0701,LOT-S0942,2025-07-01T15:10:03,2025-07-01T15:11:43,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.324,84.6,0.227,101,85,1061.6,800,3.0805,3.0,0.0805,2.613,12.161,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000098,train,H-FAB,CMP-02,RCP-B,P139,M1,Cu,W-RUN-000098,LOT-0701,LOT-S0942,2025-07-01T15:18:43,2025-07-01T15:20:00,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.62,115.6,1.74,102,86,942.0,300,11.3952,12.2016,0.8064,7.076,11.144,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000099,train,H-FAB,CMP-02,RCP-C,P110,M1,Cu,W-RUN-000099,LOT-0701,LOT-S0942,2025-07-01T15:28:00,2025-07-01T15:29:05,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.553,118.5,2.031,103,87,964.2,300,15.3283,16.2688,0.9405,6.135,10.142,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000100,train,H-FAB,CMP-02,RCP-B,P124,M1,Cu,W-RUN-000100,LOT-0701,LOT-S0942,2025-07-01T15:39:05,2025-07-01T15:40:20,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.029,127.7,2.246,104,88,931.2,300,16.4001,16.2688,0.1314,0.801,8.274,0,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000101,train,H-FAB,CMP-02,RCP-A,P141,STI,STI_Oxide,W-RUN-000101,LOT-0701,LOT-S0942,2025-07-01T15:50:20,2025-07-01T15:52:01,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.077,66.9,0.225,105,89,1088.5,800,3.0,3.0,0.0,0.0,6.619,0,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000102,train,H-FAB,CMP-02,RCP-C,P117,M1,Cu,W-RUN-000102,LOT-0701,LOT-S0942,2025-07-01T16:03:01,2025-07-01T16:04:26,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.134,109.4,1.887,106,90,994.2,300,9.7055,9.7613,0.0557,0.574,5.41,0,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000103,train,H-FAB,CMP-02,RCP-B,P108,STI,STI_Oxide,W-RUN-000103,LOT-0701,LOT-S0942,2025-07-01T16:10:26,2025-07-01T16:11:52,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.565,56.0,0.281,107,91,1023.8,800,3.2984,3.0,0.2984,9.046,6.137,0,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000104,train,H-FAB,CMP-02,RCP-A,P136,M1,Cu,W-RUN-000104,LOT-0701,LOT-S0942,2025-07-01T16:20:52,2025-07-01T16:22:03,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.531,109.3,1.729,108,92,939.3,300,19.1866,20.0,0.8134,4.239,5.758,0,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000105,train,H-FAB,CMP-02,RCP-B,P107,STI,STI_Oxide,W-RUN-000105,LOT-0701,LOT-S0942,2025-07-01T16:29:03,2025-07-01T16:30:14,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.875,84.6,0.197,109,93,1029.3,800,4.7768,3.0,1.7768,37.197,12.046,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000106,train,H-FAB,CMP-02,RCP-A,P149,STI,STI_Oxide,W-RUN-000106,LOT-0701,LOT-S0942,2025-07-01T16:41:14,2025-07-01T16:42:32,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.511,71.0,0.239,110,94,1066.8,800,7.2125,3.0,4.2125,58.405,21.318,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000107,train,H-FAB,CMP-02,RCP-A,P102,M1,Cu,W-RUN-000107,LOT-0701,LOT-S0942,2025-07-01T16:50:32,2025-07-01T16:51:49,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.166,130.6,1.772,111,95,916.1,300,9.6521,9.7613,0.1092,1.131,17.28,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000108,train,H-FAB,CMP-02,RCP-C,P129,M1,Cu,W-RUN-000108,LOT-0701,LOT-S0942,2025-07-01T16:59:49,2025-07-01T17:01:07,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.484,110.1,2.115,112,96,963.9,300,15.4295,16.2688,0.8393,5.44,14.912,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000109,train,H-FAB,CMP-02,RCP-C,P141,M1,Cu,W-RUN-000109,LOT-0701,LOT-S0942,2025-07-01T17:14:07,2025-07-01T17:15:22,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.66,113.9,2.268,113,97,920.7,300,15.0628,16.2688,1.206,8.006,13.531,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000110,train,H-FAB,CMP-02,RCP-A,P136,STI,STI_Oxide,W-RUN-000110,LOT-0701,LOT-S0942,2025-07-01T17:24:22,2025-07-01T17:25:34,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.485,67.8,0.152,114,98,1063.9,800,7.1495,3.0,4.1495,58.039,22.433,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000111,train,H-FAB,CMP-02,RCP-B,P147,STI,STI_Oxide,W-RUN-000111,LOT-0701,LOT-S0942,2025-07-01T17:35:34,2025-07-01T17:36:48,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,9.997,77.7,0.126,115,99,1041.0,800,6.1476,3.0,3.1476,51.201,28.186,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000112,train,H-FAB,CMP-02,RCP-B,P134,STI,STI_Oxide,W-RUN-000112,LOT-0701,LOT-S0942,2025-07-01T17:49:48,2025-07-01T17:50:58,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.571,56.9,0.203,116,100,1039.4,800,5.858,3.0,2.858,48.788,32.307,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000113,train,H-FAB,CMP-02,RCP-B,P133,STI,STI_Oxide,W-RUN-000113,LOT-0701,LOT-S0942,2025-07-01T17:59:58,2025-07-01T18:01:14,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.146,62.6,0.114,117,101,984.8,800,5.1592,3.0,2.1592,41.851,34.216,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000114,train,H-FAB,CMP-02,RCP-C,P127,M1,Cu,W-RUN-000114,LOT-0701,LOT-S0942,2025-07-01T18:09:14,2025-07-01T18:10:19,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.505,124.9,2.138,118,102,946.5,300,11.5184,12.2016,0.6832,5.931,28.559,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000115,train,H-FAB,CMP-02,RCP-A,P115,M1,Cu,W-RUN-000115,LOT-0701,LOT-S0942,2025-07-01T18:21:19,2025-07-01T18:22:57,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.395,122.5,2.012,119,103,935.7,300,7.0111,7.3209,0.3098,4.419,23.731,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000116,train,H-FAB,CMP-02,RCP-A,P123,M1,Cu,W-RUN-000116,LOT-0701,LOT-S0942,2025-07-01T18:30:57,2025-07-01T18:32:19,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.261,117.4,1.673,120,104,940.1,300,9.5098,9.7613,0.2514,2.644,19.513,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000117,train,H-FAB,CMP-02,RCP-B,P114,STI,STI_Oxide,W-RUN-000117,LOT-0701,LOT-S0942,2025-07-01T18:42:19,2025-07-01T18:43:25,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.536,73.7,0.197,121,105,1066.8,800,4.3442,3.0,1.3442,30.943,21.799,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000118,train,H-FAB,CMP-02,RCP-A,P122,STI,STI_Oxide,W-RUN-000118,LOT-0701,LOT-S0942,2025-07-01T18:54:25,2025-07-01T18:55:48,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.523,73.7,0.139,122,106,1044.1,800,3.2445,3.0,0.2445,7.534,18.946,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000119,train,H-FAB,CMP-02,RCP-A,P129,STI,STI_Oxide,W-RUN-000119,LOT-0701,LOT-S0942,2025-07-01T19:05:48,2025-07-01T19:07:06,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.285,58.9,0.213,123,107,1048.4,800,6.7211,3.0,3.7211,55.364,26.23,1,0,1.0408,3.184,2025-07-01T08:00:00
RUN-000120,train,H-FAB,CMP-01,RCP-B,P115,M1,Cu,W-RUN-000120,LOT-0701,LOT-S4330,2025-07-01T19:07:16,2025-07-01T19:08:37,IC1000,3M-Std,Cu-acidic,3.581,111.3,2.002,122,129,927.1,300,9.1106,3.0,6.1106,67.071,44.186,1,0,1.0414,10.14,2025-07-01T08:00:00
RUN-000121,train,H-FAB,CMP-01,RCP-A,P146,STI,STI_Oxide,W-RUN-000121,LOT-0701,LOT-S4330,2025-07-01T19:19:37,2025-07-01T19:21:00,IC1000,3M-Std,Oxide-alkaline,10.318,82.2,0.188,123,130,1065.8,800,4.0741,3.924,0.1501,3.685,36.086,1,0,1.0414,10.14,2025-07-01T08:00:00
RUN-000122,train,H-FAB,CMP-01,RCP-C,P140,M1,Cu,W-RUN-000122,LOT-0701,LOT-S4330,2025-07-01T19:31:00,2025-07-01T19:32:09,IC1000,3M-Std,Cu-acidic,3.307,134.4,1.78,124,131,981.3,300,11.8021,3.0,8.8021,74.581,43.785,1,0,1.0414,10.14,2025-07-01T08:00:00
RUN-000123,train,H-FAB,CMP-01,RCP-B,P129,M1,Cu,W-RUN-000123,LOT-0701,LOT-S4330,2025-07-01T19:41:09,2025-07-01T19:42:19,IC1000,3M-Std,Cu-acidic,3.084,122.4,2.109,125,132,983.7,300,12.1413,3.0,9.1413,75.291,50.086,1,0,1.0414,10.14,2025-07-01T08:00:00
RUN-000124,train,H-FAB,CMP-01,RCP-C,P140,M1,Cu,W-RUN-000124,LOT-0701,LOT-S4330,2025-07-01T19:51:19,2025-07-01T19:52:31,IC1000,3M-Std,Cu-acidic,3.405,114.5,1.741,126,133,982.3,300,11.6461,3.0,8.6461,74.24,54.917,1,0,1.0414,10.14,2025-07-01T08:00:00
RUN-000125,train,H-FAB,CMP-01,RCP-C,P144,STI,STI_Oxide,W-RUN-000125,LOT-0701,LOT-S4330,2025-07-01T20:03:31,2025-07-01T20:04:42,IC1000,3M-Std,Oxide-alkaline,10.286,66.3,0.176,127,134,1040.5,800,4.0293,3.924,0.1053,2.615,44.456,1,0,1.0414,10.14,2025-07-01T08:00:00
RUN-000126,train,H-FAB,CMP-01,RCP-A,P123,M1,Cu,W-RUN-000126,LOT-0701,LOT-S4330,2025-07-01T20:17:42,2025-07-01T20:18:50,IC1000,3M-Std,Cu-acidic,3.229,112.5,1.694,128,135,952.5,300,19.8463,3.0,16.8463,84.884,52.542,1,0,1.0414,10.14,2025-07-01T08:00:00
RUN-000127,train,H-FAB,CMP-01,RCP-B,P100,M1,Cu,W-RUN-000127,LOT-0701,LOT-S4330,2025-07-01T20:29:50,2025-07-01T20:31:04,IC1000,3M-Std,Cu-acidic,3.349,122.3,2.002,129,136,908.3,300,11.7204,3.0,8.7204,74.404,56.914,1,0,1.0414,10.14,2025-07-01T08:00:00
RUN-000128,train,H-FAB,CMP-01,RCP-B,P131,M1,Cu,W-RUN-000128,LOT-0701,LOT-S4330,2025-07-01T20:39:04,2025-07-01T20:40:48,IC1000,3M-Std,Cu-acidic,3.22,120.9,1.951,130,137,990.4,300,7.1488,3.0,4.1488,58.035,57.138,1,0,1.0414,10.14,2025-07-01T08:00:00
RUN-000129,train,H-FAB,CMP-01,RCP-C,P142,STI,STI_Oxide,W-RUN-000129,LOT-0701,LOT-S4330,2025-07-01T20:53:48,2025-07-01T20:54:55,IC1000,3M-Std,Oxide-alkaline,10.374,82.8,0.208,131,138,1032.1,800,5.5095,5.2319,0.2776,5.038,46.718,1,0,1.0414,10.14,2025-07-01T08:00:00
RUN-000130,train,H-FAB,CMP-01,RCP-C,P148,M1,Cu,W-RUN-000130,LOT-0701,LOT-S4330,2025-07-01T21:02:55,2025-07-01T21:04:05,IC1000,3M-Std,Cu-acidic,3.092,118.3,2.349,132,139,990.5,300,12.1045,3.0,9.1045,75.216,52.418,1,0,1.0414,10.14,2025-07-01T08:00:00
RUN-000131,train,H-FAB,CMP-01,RCP-B,P114,STI,STI_Oxide,W-RUN-000131,LOT-0701,LOT-S4330,2025-07-01T21:16:05,2025-07-01T21:17:26,IC1000,3M-Std,Oxide-alkaline,10.116,56.9,0.234,133,140,1079.1,800,3.8148,3.924,0.1091,2.86,42.506,1,0,1.0414,10.14,2025-07-01T08:00:00
RUN-000132,train,H-FAB,CMP-01,RCP-B,P123,STI,STI_Oxide,W-RUN-000132,LOT-0701,LOT-S4330,2025-07-01T21:28:26,2025-07-01T21:29:42,IC1000,3M-Std,Oxide-alkaline,10.472,61.0,0.148,134,141,1048.1,800,5.3115,4.9049,0.4066,7.654,35.536,1,0,1.0414,10.14,2025-07-01T08:00:00
RUN-000133,train,H-FAB,CMP-01,RCP-A,P147,STI,STI_Oxide,W-RUN-000133,LOT-0701,LOT-S4330,2025-07-01T21:41:42,2025-07-01T21:43:14,IC1000,3M-Std,Oxide-alkaline,10.3,59.7,0.11,135,142,1053.8,800,3.028,3.0,0.028,0.924,28.614,1,0,1.0414,10.14,2025-07-01T08:00:00
RUN-000134,train,H-FAB,CMP-01,RCP-C,P146,STI,STI_Oxide,W-RUN-000134,LOT-0701,LOT-S4330,2025-07-01T21:49:14,2025-07-01T21:50:23,IC1000,3M-Std,Oxide-alkaline,10.425,76.8,0.14,136,143,1075.5,800,5.2364,4.9049,0.3315,6.33,24.157,1,0,1.0414,10.14,2025-07-01T08:00:00
RUN-000135,train,H-FAB,CMP-01,RCP-A,P148,M1,Cu,W-RUN-000135,LOT-0701,LOT-S4330,2025-07-01T22:00:23,2025-07-01T22:01:32,IC1000,3M-Std,Cu-acidic,3.206,130.3,2.123,137,144,964.5,300,12.7056,3.0,9.7056,76.388,34.603,1,0,1.0414,10.14,2025-07-01T08:00:00
RUN-000136,train,H-FAB,CMP-01,RCP-C,P129,STI,STI_Oxide,W-RUN-000136,LOT-0701,LOT-S4330,2025-07-01T22:08:32,2025-07-01T22:09:59,IC1000,3M-Std,Oxide-alkaline,10.591,63.8,0.231,138,145,1032.3,800,3.2924,3.0,0.2924,8.88,29.458,1,0,1.0414,10.14,2025-07-01T08:00:00
RUN-000137,train,H-FAB,CMP-01,RCP-B,P144,STI,STI_Oxide,W-RUN-000137,LOT-0701,LOT-S4330,2025-07-01T22:18:59,2025-07-01T22:20:16,IC1000,3M-Std,Oxide-alkaline,10.285,76.8,0.125,139,146,1049.3,800,6.6895,6.5399,0.1496,2.236,24.014,1,0,1.0414,10.14,2025-07-01T08:00:00
RUN-000138,train,H-FAB,CMP-01,RCP-B,P105,STI,STI_Oxide,W-RUN-000138,LOT-0701,LOT-S4330,2025-07-01T22:32:16,2025-07-01T22:34:01,IC1000,3M-Std,Oxide-alkaline,10.26,72.3,0.199,140,147,1074.8,800,3.0,3.0,0.0,0.0,19.211,1,0,1.0414,10.14,2025-07-01T08:00:00
RUN-000139,train,H-FAB,CMP-01,RCP-A,P138,M1,Cu,W-RUN-000139,LOT-0701,LOT-S4330,2025-07-01T22:41:01,2025-07-01T22:42:15,IC1000,3M-Std,Cu-acidic,3.148,116.2,1.538,141,148,954.1,300,15.9817,3.0,12.9817,81.229,31.615,1,0,1.0414,10.14,2025-07-01T08:00:00
RUN-000140,train,H-FAB,CMP-01,RCP-A,P142,M1,Cu,W-RUN-000140,LOT-0701,LOT-S4330,2025-07-01T22:53:15,2025-07-01T22:54:28,IC1000,3M-Std,Cu-acidic,3.124,127.8,1.769,142,149,943.3,300,9.6159,3.0,6.6159,68.802,39.052,1,0,1.0414,10.14,2025-07-01T08:00:00
RUN-000141,train,H-FAB,CMP-01,RCP-A,P141,M1,Cu,W-RUN-000141,LOT-0701,LOT-S4330,2025-07-01T23:05:28,2025-07-01T23:06:40,IC1000,3M-Std,Cu-acidic,3.124,124.9,2.244,143,150,971.1,300,16.0211,3.0,13.0211,81.275,47.497,1,0,1.0414,10.14,2025-07-01T08:00:00
RUN-000142,train,H-FAB,CMP-01,RCP-A,P140,M1,Cu,W-RUN-000142,LOT-0701,LOT-S4330,2025-07-01T23:14:40,2025-07-01T23:16:07,IC1000,3M-Std,Cu-acidic,3.109,124.6,2.239,144,151,969.3,300,9.6288,3.0,6.6288,68.843,51.766,1,0,1.0414,10.14,2025-07-01T08:00:00
RUN-000143,train,H-FAB,CMP-01,RCP-B,P129,STI,STI_Oxide,W-RUN-000143,LOT-0701,LOT-S4330,2025-07-01T23:23:07,2025-07-01T23:24:22,IC1000,3M-Std,Oxide-alkaline,10.192,89.3,0.24,145,152,1050.8,800,8.1106,8.1749,0.0643,0.793,41.571,1,0,1.0414,10.14,2025-07-01T08:00:00
RUN-000144,train,H-FAB,CMP-01,RCP-B,P145,M1,Cu,W-RUN-000144,LOT-0701,LOT-S4330,2025-07-01T23:37:22,2025-07-01T23:38:31,IC1000,3M-Std,Cu-acidic,3.547,128.7,1.941,146,153,955.2,300,18.9344,3.0,15.9344,84.156,50.088,1,0,1.0414,10.14,2025-07-01T08:00:00
RUN-000145,train,H-FAB,CMP-01,RCP-C,P123,M1,Cu,W-RUN-000145,LOT-0701,LOT-S4330,2025-07-01T23:50:31,2025-07-01T23:51:42,IC1000,3M-Std,Cu-acidic,3.338,126.5,1.785,147,154,967.2,300,15.5671,3.0,12.5671,80.729,56.216,1,0,1.0414,10.14,2025-07-01T08:00:00
RUN-000146,train,H-FAB,CMP-01,RCP-A,P142,STI,STI_Oxide,W-RUN-000146,LOT-0701,LOT-S4330,2025-07-01T23:59:42,2025-07-02T00:00:49,IC1000,3M-Std,Oxide-alkaline,10.261,75.7,0.11,148,155,1052.0,800,6.6238,6.5399,0.0839,1.267,45.226,1,0,1.0414,10.14,2025-07-01T08:00:00
RUN-000147,train,H-FAB,CMP-01,RCP-B,P118,M1,Cu,W-RUN-000147,LOT-0702,LOT-S4330,2025-07-02T00:06:49,2025-07-02T00:07:58,IC1000,3M-Std,Cu-acidic,2.937,125.7,1.946,149,156,928.9,300,9.8239,3.0,6.8239,69.462,50.074,1,0,1.0414,10.14,2025-07-01T08:00:00
