run_id,brush_speed_rpm,contact_force_n,chem_type,chem_conc_pct,megasonic_w,megasonic_khz,di_temp_c,rinse_s,dry_type
RUN-000403,200,5,acidic,0.574,150,800,22.084,20,SR
RUN-000404,220,5,acidic,0.419,250,800,22.908,20,SR
RUN-000405,220,5,alkaline,0.878,150,800,22.087,20,SR
RUN-000406,240,9,acidic,0.619,0,0,22.244,20,SR
RUN-000407,220,7,alkaline,0.957,0,0,22.183,30,Marangoni
RUN-000408,240,9,alkaline,1.21,250,1000,22.044,20,Marangoni
RUN-000409,200,5,acidic,0.474,0,0,22.032,30,SR
RUN-000410,220,7,alkaline,1.127,150,1000,21.964,20,Marangoni
RUN-000411,200,5,alkaline,1.191,150,800,21.566,40,SR
RUN-000412,200,7,acidic,0.512,0,0,22.297,40,Marangoni
RUN-000413,220,5,alkaline,1.009,150,1000,22.59,30,SR
RUN-000414,220,5,acidic,0.389,150,800,22.187,40,Marangoni
RUN-000415,240,9,acidic,0.542,250,1000,22.563,20,Marangoni
RUN-000416,240,9,alkaline,1.062,150,800,22.203,20,Marangoni
RUN-000417,240,9,alkaline,0.947,250,800,21.804,40,SR
RUN-000418,240,5,alkaline,0.875,0,0,22.14,40,Marangoni
RUN-000419,220,5,acidic,0.532,150,1000,22.814,20,Marangoni
RUN-000420,240,5,acidic,0.7,150,800,22.142,30,Marangoni
RUN-000421,200,9,acidic,0.397,0,0,22.159,30,SR
RUN-000422,200,7,acidic,0.558,250,800,21.952,20,SR
RUN-000423,240,7,acidic,0.482,250,800,22.426,20,Marangoni
RUN-000424,200,5,alkaline,1.151,150,1000,22.29,40,SR
RUN-000425,220,7,alkaline,1.119,150,1000,22.35,20,Marangoni
RUN-000426,200,5,alkaline,1.075,150,800,22.706,30,Marangoni
RUN-000427,200,7,acidic,0.365,250,1000,22.384,40,Marangoni
RUN-000428,200,5,alkaline,0.86,0,0,22.552,30,SR
RUN-000429,200,9,acidic,0.459,0,0,22.709,30,Marangoni
RUN-000430,240,5,acidic,0.447,150,800,22.359,40,SR
RUN-000431,240,5,acidic,0.42,150,800,22.26,20,SR
RUN-000432,240,9,acidic,0.572,0,0,22.648,20,SR
RUN-000433,200,9,alkaline,1.115,250,800,23.276,20,SR
RUN-000434,240,9,alkaline,0.935,250,800,22.734,20,SR
RUN-000435,240,5,alkaline,0.823,150,1000,22.024,40,SR
RUN-000436,240,5,alkaline,1.071,150,1000,22.582,40,SR
RUN-000437,240,7,acidic,0.501,250,1000,22.155,20,Marangoni
RUN-000438,200,7,alkaline,1.037,0,0,22.162,40,Marangoni
RUN-000439,240,5,acidic,0.438,150,1000,22.695,20,Marangoni
RUN-000440,240,9,acidic,0.471,150,1000,22.605,40,SR
RUN-000441,200,5,acidic,0.607,150,1000,22.333,30,SR
RUN-000442,200,7,alkaline,0.979,150,1000,22.523,20,Marangoni
RUN-000443,240,9,acidic,0.518,250,1000,22.002,20,Marangoni
RUN-000444,240,5,acidic,0.474,250,1000,22.466,30,Marangoni
RUN-000445,240,9,alkaline,0.999,150,800,22.233,20,SR
RUN-000446,220,5,alkaline,1.083,250,1000,22.542,20,Marangoni
RUN-000447,220,5,acidic,0.5,0,0,22.09,20,Marangoni
RUN-000448,200,5,acidic,0.487,150,800,22.399,40,Marangoni
RUN-000449,200,7,acidic,0.49,0,0,22.361,20,SR
RUN-000450,240,5,acidic,0.628,0,0,22.136,30,Marangoni
RUN-000451,220,9,acidic,0.496,250,800,22.209,40,SR
RUN-000452,240,9,alkaline,0.964,250,800,21.994,20,SR
RUN-000453,200,5,acidic,0.521,150,800,22.039,20,Marangoni
RUN-000454,240,5,alkaline,0.933,250,800,21.302,20,Marangoni
RUN-000455,200,9,acidic,0.495,150,1000,22.127,30,Marangoni
RUN-000456,220,5,acidic,0.526,0,0,22.485,30,SR
RUN-000457,200,7,acidic,0.555,150,1000,22.642,20,Marangoni
RUN-000458,240,5,alkaline,0.962,150,1000,21.932,20,Marangoni
RUN-000459,240,9,alkaline,0.971,150,800,21.281,40,Marangoni
RUN-000460,200,5,alkaline,0.899,150,1000,21.441,30,SR
RUN-000461,200,5,acidic,0.478,150,1000,21.57,20,SR
RUN-000462,200,7,acidic,0.505,150,800,22.116,40,SR
RUN-000463,220,5,alkaline,0.973,0,0,22.009,40,SR
RUN-000464,240,9,acidic,0.372,250,1000,21.778,40,Marangoni
RUN-000465,200,9,alkaline,1.22,250,800,22.006,30,Marangoni
RUN-000466,200,7,alkaline,0.979,0,0,21.414,40,Marangoni
RUN-000467,220,9,acidic,0.509,0,0,21.456,40,Marangoni
RUN-000468,220,7,alkaline,0.735,250,1000,21.193,30,SR
RUN-000469,220,5,alkaline,0.926,150,1000,21.776,30,SR
RUN-000470,240,5,acidic,0.566,250,800,22.382,30,SR
RUN-000471,240,7,acidic,0.394,250,800,21.774,20,SR
RUN-000472,200,7,acidic,0.532,0,0,21.949,20,SR
RUN-000473,220,5,acidic,0.326,250,800,22.107,30,SR
RUN-000474,220,7,acidic,0.377,0,0,21.655,40,Marangoni
RUN-000475,200,7,acidic,0.502,250,800,21.917,30,Marangoni
RUN-000476,240,5,alkaline,0.993,0,0,21.429,30,Marangoni
RUN-000477,200,5,alkaline,0.943,250,800,21.596,40,Marangoni
RUN-000478,200,7,acidic,0.603,250,800,22.228,30,SR
RUN-000479,220,5,acidic,0.513,150,800,21.694,40,Marangoni
RUN-000480,200,5,alkaline,1.145,0,0,22.723,30,Marangoni
RUN-000481,240,7,acidic,0.512,0,0,22.734,20,SR
RUN-000482,220,7,alkaline,1.021,150,800,22.869,30,SR
RUN-000483,220,5,alkaline,0.903,150,800,21.967,30,Marangoni
RUN-000484,240,5,acidic,0.734,150,800,21.865,40,Marangoni
RUN-000485,240,9,alkaline,1.205,150,1000,21.805,30,Marangoni
RUN-000486,200,9,acidic,0.645,150,1000,22.226,20,SR
RUN-000487,200,7,acidic,0.601,250,1000,23.225,40,Marangoni
RUN-000488,200,5,alkaline,1.012,250,1000,22.165,20,SR
RUN-000489,220,5,alkaline,0.919,250,1000,22.393,20,SR
RUN-000490,240,9,acidic,0.517,250,800,22.271,30,SR
RUN-000491,220,7,alkaline,1.166,250,800,22.768,40,SR
RUN-000492,200,5,alkaline,0.978,150,800,22.371,40,SR
RUN-000493,240,7,acidic,0.6,150,800,22.453,30,Marangoni
RUN-000494,220,7,acidic,0.425,250,800,21.699,40,SR
RUN-000495,240,9,acidic,0.528,0,0,22.161,20,Marangoni
RUN-000496,240,9,alkaline,0.995,150,800,22.598,20,Marangoni
RUN-000497,200,7,acidic,0.427,150,800,21.906,40,Marangoni
RUN-000498,220,7,acidic,0.401,150,800,22.465,40,SR
RUN-000499,220,7,acidic,0.63,250,800,22.599,30,Marangoni
RUN-000500,240,5,alkaline,0.961,150,800,22.064,30,SR
RUN-000501,240,5,acidic,0.526,150,800,22.769,40,Marangoni
RUN-000502,220,5,alkaline,0.869,150,1000,22.282,30,Marangoni
RUN-000503,200,9,acidic,0.584,0,0,22.381,40,Marangoni
RUN-000504,220,7,acidic,0.529,0,0,22.327,20,Marangoni
RUN-000505,240,5,alkaline,1.072,0,0,22.573,20,Marangoni
RUN-000506,240,5,alkaline,1.048,0,0,22.039,40,SR
RUN-000507,220,7,alkaline,0.868,0,0,22.479,40,SR
RUN-000508,220,5,acidic,0.642,250,800,22.423,20,Marangoni
RUN-000509,240,7,acidic,0.559,150,1000,22.479,30,SR
RUN-000510,240,5,alkaline,1.076,150,1000,22.1,20,SR
RUN-000511,220,5,acidic,0.566,0,0,22.109,20,SR
RUN-000512,200,5,acidic,0.496,250,1000,21.894,20,Marangoni
RUN-000513,220,5,acidic,0.534,0,0,22.006,20,SR
RUN-000514,200,9,alkaline,0.872,0,0,22.027,30,Marangoni
RUN-000515,220,5,alkaline,1.039,150,1000,21.724,30,Marangoni
RUN-000516,220,5,acidic,0.473,150,1000,21.738,30,Marangoni
RUN-000517,200,9,acidic,0.454,150,1000,21.846,40,Marangoni
RUN-000518,240,9,acidic,0.579,150,800,22.804,40,SR
RUN-000519,220,5,alkaline,0.946,150,1000,21.977,40,Marangoni
RUN-000520,200,9,alkaline,1.012,250,1000,22.161,40,Marangoni
RUN-000521,240,5,alkaline,1.102,150,1000,22.69,30,Marangoni
RUN-000522,200,5,acidic,0.445,150,800,22.254,40,Marangoni
RUN-000523,200,7,acidic,0.608,0,0,22.518,20,Marangoni
RUN-000524,220,7,alkaline,1.033,250,800,22.285,30,Marangoni
RUN-000525,240,5,acidic,0.429,0,0,22.146,40,SR
RUN-000526,240,5,acidic,0.448,250,800,22.321,20,Marangoni
RUN-000527,240,7,acidic,0.459,0,0,22.088,30,Marangoni
RUN-000528,240,7,acidic,0.284,250,800,21.969,20,SR
RUN-000529,240,9,acidic,0.438,150,1000,22.808,20,Marangoni
RUN-000530,220,9,acidic,0.603,0,0,21.965,30,Marangoni
RUN-000531,240,7,acidic,0.567,0,0,22.175,40,Marangoni
RUN-000532,200,9,acidic,0.607,0,0,21.928,20,Marangoni
RUN-000533,240,5,alkaline,1.023,150,1000,21.736,30,SR
RUN-000534,200,5,acidic,0.473,150,1000,21.68,30,SR
RUN-000535,240,9,acidic,0.327,150,800,21.308,30,SR
RUN-000536,240,7,acidic,0.491,0,0,21.738,40,SR
RUN-000537,220,9,alkaline,1.057,250,800,21.631,20,Marangoni
RUN-000538,220,5,acidic,0.63,250,1000,21.652,20,Marangoni
RUN-000539,200,9,acidic,0.536,0,0,21.809,20,Marangoni
RUN-000540,220,7,acidic,0.475,250,1000,21.369,20,SR
RUN-000541,200,7,alkaline,1.084,250,1000,21.731,40,SR
RUN-000542,200,9,acidic,0.46,150,800,21.993,20,Marangoni
RUN-000543,240,7,acidic,0.485,150,1000,21.535,20,SR
RUN-000544,220,5,alkaline,1.131,150,800,21.566,20,Marangoni
RUN-000545,200,7,acidic,0.535,150,1000,22.042,40,Marangoni
RUN-000546,220,5,acidic,0.565,0,0,21.596,20,Marangoni
RUN-000547,200,5,alkaline,0.88,150,800,21.395,40,Marangoni
RUN-000548,240,5,acidic,0.488,0,0,21.509,20,SR
RUN-000549,220,9,acidic,0.536,250,800,21.861,40,SR
RUN-000550,240,7,acidic,0.677,0,0,21.81,40,SR
RUN-000551,240,9,acidic,0.462,0,0,21.274,30,Marangoni
RUN-000552,200,9,acidic,0.453,150,1000,21.3,40,Marangoni
RUN-000553,200,9,alkaline,0.908,250,800,21.526,30,SR
RUN-000554,240,5,alkaline,0.99,0,0,21.1,20,SR
RUN-000555,240,5,alkaline,1.161,150,1000,21.857,30,Marangoni
RUN-000556,240,5,acidic,0.446,150,1000,22.375,30,SR
RUN-000557,240,5,acidic,0.503,0,0,22.157,20,SR
RUN-000558,200,7,alkaline,0.977,0,0,21.817,20,SR
RUN-000559,220,9,acidic,0.717,150,1000,21.609,30,Marangoni
RUN-000560,200,9,acidic,0.498,250,1000,21.862,30,Marangoni
RUN-000561,220,7,alkaline,1.09,0,0,21.211,30,SR
RUN-000562,240,5,acidic,0.697,250,800,21.375,20,SR
RUN-000563,200,9,acidic,0.558,150,1000,21.721,40,SR
RUN-000564,200,9,alkaline,0.973,250,800,21.684,20,SR
RUN-000565,220,7,acidic,0.407,0,0,21.74,30,Marangoni
RUN-000566,240,9,alkaline,1.069,0,0,22.097,30,Marangoni
RUN-000567,220,5,acidic,0.561,0,0,21.768,40,Marangoni
RUN-000568,200,5,acidic,0.444,0,0,21.475,20,SR
RUN-000569,220,9,acidic,0.616,0,0,21.744,40,SR
RUN-000570,220,9,alkaline,1.055,250,800,21.528,40,Marangoni
RUN-000571,240,7,acidic,0.594,250,1000,21.959,20,Marangoni
RUN-000572,200,5,alkaline,0.997,0,0,21.616,40,Marangoni
RUN-000573,200,9,acidic,0.626,0,0,22.122,40,Marangoni
RUN-000574,240,7,acidic,0.611,250,1000,21.63,40,SR
RUN-000575,240,5,acidic,0.363,150,1000,21.741,40,SR
RUN-000576,200,7,alkaline,0.973,0,0,21.946,20,SR
RUN-000577,220,5,alkaline,0.947,0,0,21.511,20,Marangoni
RUN-000578,220,9,alkaline,0.896,0,0,22.241,30,Marangoni
RUN-000579,240,9,alkaline,1.044,150,1000,22.393,30,Marangoni
RUN-000580,240,9,alkaline,0.986,0,0,22.862,20,Marangoni
RUN-000581,240,5,acidic,0.362,250,1000,22.309,40,Marangoni
RUN-000582,240,5,alkaline,0.951,250,800,22.156,40,Marangoni
RUN-000583,240,7,alkaline,0.946,150,1000,21.77,20,Marangoni
RUN-000584,240,5,alkaline,0.941,0,0,22.163,30,Marangoni
RUN-000585,220,9,acidic,0.591,250,1000,22.17,20,Marangoni
RUN-000586,240,5,alkaline,1.029,0,0,22.247,20,Marangoni
RUN-000587,240,7,alkaline,0.75,150,800,22.039,30,SR
RUN-000588,220,5,alkaline,1.08,0,0,22.266,40,Marangoni
RUN-000589,220,5,acidic,0.533,250,1000,22.292,40,Marangoni
RUN-000590,240,9,alkaline,0.841,0,0,22.302,20,Marangoni
RUN-000591,240,9,acidic,0.662,150,800,22.079,20,Marangoni
RUN-000592,200,5,acidic,0.514,0,0,22.017,40,Marangoni
RUN-000593,240,7,alkaline,0.897,150,1000,22.434,40,Marangoni
RUN-000594,200,7,acidic,0.458,250,1000,22.124,20,SR
RUN-000595,200,5,acidic,0.36,250,800,22.321,40,Marangoni
RUN-000596,200,5,acidic,0.28,150,800,22.437,40,Marangoni
RUN-000597,200,9,acidic,0.609,150,800,22.88,40,SR
RUN-000598,220,5,acidic,0.363,150,1000,22.146,30,SR
RUN-000599,200,9,acidic,0.5,150,1000,22.425,20,SR
RUN-000600,240,7,alkaline,0.745,150,800,22.139,30,Marangoni
RUN-000601,240,9,acidic,0.531,250,1000,21.435,20,Marangoni
RUN-000602,240,7,acidic,0.507,0,0,21.887,20,Marangoni
RUN-000603,240,9,acidic,0.522,0,0,22.027,20,SR
RUN-000604,200,9,alkaline,0.936,0,0,21.1,30,SR
RUN-000605,220,7,acidic,0.662,0,0,21.676,30,Marangoni
RUN-000606,220,5,acidic,0.668,0,0,21.633,30,SR
RUN-000607,200,7,acidic,0.584,250,1000,21.914,40,SR
RUN-000608,220,7,alkaline,0.861,0,0,21.48,40,SR
RUN-000609,220,5,acidic,0.428,250,800,21.925,20,Marangoni
RUN-000610,200,9,acidic,0.483,150,1000,21.948,20,Marangoni
RUN-000611,240,5,acidic,0.534,150,800,21.388,40,Marangoni
RUN-000612,240,7,acidic,0.379,250,1000,21.551,20,Marangoni
RUN-000613,200,7,alkaline,0.922,250,800,21.498,30,Marangoni
RUN-000614,240,5,alkaline,1.079,0,0,21.824,20,SR
RUN-000615,240,7,alkaline,1.005,250,1000,21.858,30,SR
RUN-000616,200,9,acidic,0.629,250,1000,21.353,30,SR
RUN-000617,200,9,acidic,0.513,0,0,21.937,20,Marangoni
RUN-000618,200,7,acidic,0.513,150,1000,21.471,30,Marangoni
RUN-000619,240,5,acidic,0.493,0,0,21.987,40,Marangoni
RUN-000620,220,5,acidic,0.428,150,800,21.532,30,SR
RUN-000621,240,5,acidic,0.618,0,0,20.906,20,Marangoni
RUN-000622,200,9,acidic,0.364,0,0,21.834,30,Marangoni
RUN-000623,240,9,alkaline,0.793,250,800,21.719,30,Marangoni
RUN-000624,220,5,acidic,0.547,0,0,21.697,40,Marangoni
RUN-000625,220,7,alkaline,1.085,150,800,22.021,20,SR
RUN-000626,240,7,alkaline,1.026,150,800,21.934,20,Marangoni
RUN-000627,200,9,acidic,0.59,0,0,21.432,30,SR
RUN-000628,200,9,acidic,0.422,150,800,21.457,40,SR
RUN-000629,240,9,alkaline,1.009,150,1000,21.438,40,SR
RUN-000630,240,5,alkaline,0.759,150,800,21.875,30,SR
RUN-000631,220,5,acidic,0.636,250,800,21.916,30,SR
RUN-000632,240,7,acidic,0.538,250,1000,21.591,40,Marangoni
RUN-000633,240,7,acidic,0.43,150,800,21.978,40,SR
RUN-000634,200,5,acidic,0.444,0,0,21.958,40,SR
RUN-000635,220,7,alkaline,0.886,250,1000,21.652,30,Marangoni
RUN-000636,240,5,acidic,0.405,150,1000,21.929,40,SR
RUN-000637,220,9,acidic,0.437,250,1000,21.873,40,SR
RUN-000638,220,5,alkaline,0.901,250,1000,21.462,30,Marangoni
RUN-000639,200,9,acidic,0.381,0,0,22.023,30,Marangoni
RUN-000640,220,7,acidic,0.283,250,1000,21.895,30,Marangoni
RUN-000641,200,9,acidic,0.43,0,0,21.573,30,SR
RUN-000642,200,7,acidic,0.468,150,1000,21.852,20,Marangoni
RUN-000643,240,5,alkaline,1.011,250,1000,22.053,30,Marangoni
RUN-000644,220,9,acidic,0.511,0,0,21.954,30,SR
RUN-000645,200,5,alkaline,0.907,250,800,21.97,20,SR
RUN-000646,220,7,acidic,0.49,150,1000,22.291,30,Marangoni
RUN-000647,200,7,acidic,0.529,250,1000,22.533,20,Marangoni
RUN-000648,240,5,acidic,0.694,150,1000,22.72,30,Marangoni
RUN-000649,200,7,acidic,0.414,250,1000,21.968,20,SR
RUN-000650,220,9,alkaline,1.052,0,0,22.23,30,SR
RUN-000651,220,7,acidic,0.52,0,0,22.094,30,SR
RUN-000652,240,5,acidic,0.557,0,0,22.416,30,Marangoni
RUN-000653,220,7,acidic,0.525,0,0,21.814,40,Marangoni
RUN-000654,220,9,alkaline,1.108,150,800,22.07,20,SR
RUN-000655,200,7,acidic,0.616,250,1000,22.299,20,SR
RUN-000656,200,7,acidic,0.572,0,0,21.9,20,SR
RUN-000657,240,7,alkaline,1.127,0,0,22.234,20,SR
RUN-000658,220,9,acidic,0.472,250,1000,21.868,40,Marangoni
RUN-000659,200,7,alkaline,0.937,150,800,22.219,30,Marangoni
RUN-000660,220,9,alkaline,0.872,250,800,22.538,20,SR
RUN-000661,240,7,acidic,0.524,0,0,22.493,40,Marangoni
RUN-000662,240,9,acidic,0.492,150,1000,22.424,20,Marangoni
RUN-000663,200,9,alkaline,1.007,150,1000,22.104,30,Marangoni
RUN-000664,200,7,acidic,0.487,250,1000,22.228,40,SR
RUN-000665,220,9,alkaline,1.115,150,800,22.12,30,Marangoni
RUN-000666,200,5,acidic,0.542,250,800,22.532,30,SR
RUN-000667,240,7,alkaline,0.839,250,1000,22.535,20,Marangoni
RUN-000668,220,7,acidic,0.722,0,0,22.393,30,SR
RUN-000669,220,9,alkaline,1.04,0,0,22.398,30,Marangoni
RUN-000670,220,7,alkaline,1.051,0,0,21.9,20,SR
RUN-000671,220,7,alkaline,0.973,150,1000,22.201,40,Marangoni
RUN-000672,240,5,alkaline,1.132,0,0,22.24,40,Marangoni
RUN-000673,220,7,acidic,0.609,0,0,22.293,30,SR
RUN-000674,200,5,acidic,0.295,150,800,22.346,40,SR
RUN-000675,200,7,alkaline,1.218,250,800,22.027,40,Marangoni
RUN-000676,220,5,acidic,0.688,150,800,23.215,20,Marangoni
RUN-000677,240,9,alkaline,0.819,250,800,22.261,40,SR
RUN-000678,220,5,acidic,0.458,0,0,22.312,20,SR
RUN-000679,240,9,acidic,0.42,0,0,22.609,20,Marangoni
RUN-000680,240,7,acidic,0.66,0,0,23.026,40,Marangoni
RUN-000681,240,7,acidic,0.38,250,1000,22.298,40,Marangoni
RUN-000682,240,5,acidic,0.597,150,1000,21.859,30,SR
RUN-000683,220,9,acidic,0.397,0,0,22.251,40,Marangoni
RUN-000684,220,9,acidic,0.497,0,0,22.279,40,SR
RUN-000685,240,5,acidic,0.52,250,800,22.439,30,SR
RUN-000686,220,9,acidic,0.304,150,1000,22.424,20,Marangoni
RUN-000687,200,7,acidic,0.514,250,1000,21.938,30,Marangoni
RUN-000688,240,9,acidic,0.457,150,1000,22.62,40,SR
RUN-000689,220,5,alkaline,1.102,150,800,22.771,20,SR
RUN-000690,240,5,alkaline,0.92,150,1000,21.923,20,Marangoni
RUN-000691,200,9,acidic,0.33,150,1000,22.397,40,SR
RUN-000692,240,9,acidic,0.482,250,1000,21.942,20,SR
RUN-000693,220,5,alkaline,1.173,150,1000,22.251,30,SR
RUN-000694,240,5,alkaline,1.0,0,0,22.424,40,Marangoni
RUN-000695,200,9,acidic,0.567,0,0,22.491,30,Marangoni
RUN-000696,240,7,acidic,0.592,150,800,22.599,30,SR
RUN-000697,220,9,alkaline,1.031,150,800,21.826,30,SR
RUN-000698,240,9,acidic,0.568,250,1000,21.047,20,Marangoni
RUN-000699,220,5,acidic,0.39,0,0,22.026,20,SR
RUN-000700,240,9,acidic,0.307,250,1000,22.333,40,SR
RUN-000701,220,7,acidic,0.522,250,800,21.681,40,Marangoni
RUN-000702,240,5,alkaline,0.864,250,1000,21.98,30,SR
RUN-000703,240,5,alkaline,0.965,0,0,21.834,40,Marangoni
RUN-000704,220,9,alkaline,1.003,250,800,22.201,40,SR
RUN-000705,240,5,acidic,0.49,250,800,21.576,30,Marangoni
RUN-000706,200,5,alkaline,0.887,150,1000,22.269,30,Marangoni
RUN-000707,240,7,acidic,0.573,150,1000,21.507,40,Marangoni
RUN-000708,240,7,acidic,0.385,250,800,22.003,30,Marangoni
RUN-000709,240,5,alkaline,1.17,0,0,21.713,30,SR
RUN-000710,240,5,acidic,0.653,250,1000,22.122,30,SR
RUN-000711,200,9,acidic,0.712,150,800,21.825,20,SR
RUN-000712,240,7,acidic,0.497,250,1000,22.252,20,SR
RUN-000713,240,5,alkaline,1.031,250,1000,21.882,40,Marangoni
RUN-000714,200,5,acidic,0.62,150,1000,21.951,20,SR
RUN-000715,200,5,acidic,0.439,150,1000,21.728,20,Marangoni
RUN-000716,240,5,acidic,0.456,150,1000,21.671,20,SR
RUN-000717,220,9,acidic,0.513,150,800,21.265,30,Marangoni
RUN-000718,240,9,alkaline,0.999,250,800,21.521,30,Marangoni
RUN-000719,200,9,acidic,0.453,0,0,21.789,40,SR
RUN-000720,240,5,acidic,0.528,0,0,22.224,30,SR
RUN-000721,220,9,alkaline,1.032,250,800,22.421,20,Marangoni
RUN-000722,240,9,acidic,0.482,150,800,22.02,20,Marangoni
RUN-000723,220,7,acidic,0.47,250,800,22.574,30,SR
RUN-000724,220,5,acidic,0.633,250,800,22.694,30,SR
RUN-000725,240,9,acidic,0.489,150,800,22.982,20,Marangoni
RUN-000726,200,5,acidic,0.417,150,1000,22.459,30,SR
RUN-000727,200,9,alkaline,0.815,150,1000,22.386,30,SR
RUN-000728,220,9,acidic,0.367,0,0,22.768,40,SR
RUN-000729,200,5,alkaline,1.095,150,1000,22.52,30,Marangoni
RUN-000730,220,5,acidic,0.462,150,1000,22.364,40,SR
RUN-000731,200,5,alkaline,0.854,150,1000,22.284,30,Marangoni
RUN-000732,240,7,alkaline,0.834,250,800,22.23,20,Marangoni
RUN-000733,220,9,alkaline,1.017,250,800,22.125,40,SR
RUN-000734,220,7,alkaline,1.203,250,1000,22.663,30,Marangoni
RUN-000735,200,9,acidic,0.621,0,0,22.241,20,Marangoni
RUN-000736,240,5,acidic,0.355,150,1000,22.715,40,SR
RUN-000737,240,5,alkaline,0.894,150,1000,22.408,30,Marangoni
RUN-000738,240,7,alkaline,1.06,150,800,22.982,20,Marangoni
RUN-000739,220,7,acidic,0.391,0,0,22.477,30,Marangoni
RUN-000740,220,5,alkaline,1.103,0,0,22.263,30,SR
RUN-000741,240,5,acidic,0.52,250,800,22.272,30,SR
RUN-000742,240,7,acidic,0.558,250,1000,22.79,30,Marangoni
RUN-000743,240,5,alkaline,1.292,0,0,22.175,20,Marangoni
RUN-000744,200,9,acidic,0.565,250,800,22.214,40,SR
RUN-000745,220,5,acidic,0.453,150,1000,22.443,40,SR
RUN-000746,240,9,acidic,0.558,250,800,22.276,20,SR
RUN-000747,200,9,alkaline,1.029,250,800,22.235,40,Marangoni
RUN-000748,200,5,acidic,0.545,250,800,22.685,20,SR
RUN-000749,200,5,acidic,0.372,150,1000,22.638,30,SR
RUN-000750,240,9,alkaline,0.876,250,800,21.986,40,SR
RUN-000751,220,9,alkaline,1.194,150,800,22.902,20,Marangoni
RUN-000752,240,7,acidic,0.403,0,0,22.065,40,SR
RUN-000753,220,7,acidic,0.537,0,0,21.639,30,SR
RUN-000754,240,9,alkaline,0.94,250,1000,21.882,20,SR
RUN-000755,240,5,acidic,0.309,150,1000,22.557,40,SR
RUN-000756,220,9,acidic,0.587,150,1000,22.785,40,Marangoni
RUN-000757,200,9,alkaline,0.841,150,800,21.964,40,Marangoni
RUN-000758,200,7,alkaline,0.917,0,0,21.998,40,Marangoni
RUN-000759,240,9,acidic,0.333,250,800,22.111,40,SR
RUN-000760,220,7,alkaline,1.148,250,1000,22.448,20,SR
RUN-000761,200,7,acidic,0.595,250,800,22.061,20,SR
RUN-000762,240,7,alkaline,1.039,250,1000,21.835,30,SR
RUN-000763,200,9,alkaline,1.123,150,800,22.115,40,Marangoni
RUN-000764,200,7,acidic,0.429,0,0,22.102,20,SR
RUN-000765,200,5,acidic,0.294,0,0,22.388,20,Marangoni
RUN-000766,220,9,alkaline,1.021,150,800,22.052,20,Marangoni
RUN-000767,240,9,acidic,0.569,150,800,21.621,20,SR
RUN-000768,220,5,alkaline,1.003,150,800,21.854,40,Marangoni
RUN-000769,200,5,acidic,0.499,0,0,22.202,40,Marangoni
RUN-000770,240,9,alkaline,0.896,0,0,22.174,20,SR
RUN-000771,220,9,alkaline,0.994,250,800,22.688,30,Marangoni
RUN-000772,220,5,alkaline,1.052,150,800,21.287,20,SR
RUN-000773,200,7,acidic,0.612,0,0,21.328,20,Marangoni
RUN-000774,200,7,acidic,0.632,150,1000,22.118,30,Marangoni
RUN-000775,220,9,alkaline,0.976,0,0,21.77,20,Marangoni
RUN-000776,220,9,acidic,0.534,0,0,21.862,20,SR
RUN-000777,240,9,acidic,0.502,150,1000,22.08,20,Marangoni
RUN-000778,240,5,alkaline,0.944,150,1000,21.589,20,SR
RUN-000779,240,7,acidic,0.429,0,0,22.467,20,SR
RUN-000780,240,9,acidic,0.42,250,1000,22.047,30,SR
RUN-000781,200,5,acidic,0.489,0,0,21.744,30,SR
RUN-000782,220,7,alkaline,0.923,250,1000,21.705,30,Marangoni
RUN-000783,240,9,acidic,0.446,250,1000,21.697,20,SR
RUN-000784,240,9,alkaline,1.08,250,1000,21.471,20,SR
RUN-000785,240,9,alkaline,1.087,250,800,21.792,20,SR
RUN-000786,240,9,acidic,0.703,250,1000,21.809,30,SR
RUN-000787,240,7,acidic,0.513,250,800,21.496,30,Marangoni
RUN-000788,200,9,acidic,0.588,0,0,21.9,30,Marangoni
RUN-000789,240,7,acidic,0.421,250,1000,22.15,30,SR
RUN-000790,220,7,acidic,0.419,150,800,21.6,30,Marangoni
RUN-000791,220,9,alkaline,1.173,0,0,21.439,30,Marangoni
RUN-000792,240,5,acidic,0.684,150,800,21.47,40,SR
RUN-000793,200,7,alkaline,0.84,250,800,21.648,30,SR
RUN-000794,220,5,acidic,0.626,0,0,21.998,30,Marangoni
RUN-000795,220,5,acidic,0.483,250,1000,21.623,30,SR
RUN-000796,240,7,acidic,0.573,0,0,21.687,20,Marangoni
RUN-000797,200,5,alkaline,0.91,0,0,21.378,40,SR
RUN-000798,240,5,acidic,0.618,150,1000,21.852,30,Marangoni
RUN-000799,220,7,alkaline,0.974,150,1000,21.538,40,SR
RUN-000800,220,5,acidic,0.558,150,800,21.357,40,SR
RUN-000801,220,9,acidic,0.308,0,0,21.839,20,SR
RUN-000802,200,5,alkaline,1.051,0,0,21.545,20,SR
RUN-000803,220,7,acidic,0.628,250,800,21.526,40,Marangoni
RUN-000804,200,9,alkaline,0.947,0,0,21.478,30,SR
RUN-000805,200,5,acidic,0.76,0,0,20.927,40,SR
RUN-000806,200,5,alkaline,0.984,0,0,21.593,20,SR
RUN-000807,240,7,acidic,0.401,250,1000,21.492,30,SR
RUN-000808,220,5,acidic,0.371,150,800,21.435,40,Marangoni
