run_id,tool_id,layer_id,recipe_id,pad_age_bin,pattern_density_bin,slurry_lot,slurry_pH_bin
RUN-000324,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S0942,acidic
RUN-000325,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S0942,acidic
RUN-000326,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S0942,acidic
RUN-000327,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S0942,alkaline
RUN-000328,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S0942,acidic
RUN-000329,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000330,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S0942,acidic
RUN-000331,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000332,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000333,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S0942,acidic
RUN-000334,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000335,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S0942,alkaline
RUN-000336,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S0942,acidic
RUN-000337,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S0942,alkaline
RUN-000338,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000339,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S0942,alkaline
RUN-000340,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S0942,acidic
RUN-000341,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S0942,alkaline
RUN-000342,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000343,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S0942,acidic
RUN-000344,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S0942,alkaline
RUN-000345,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S0942,acidic
RUN-000346,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S0942,alkaline
RUN-000347,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000348,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S0942,alkaline
RUN-000349,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S0942,acidic
RUN-000350,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S0942,acidic
RUN-000351,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S0942,acidic
RUN-000352,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S0942,acidic
RUN-000353,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S0942,acidic
RUN-000354,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000355,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S0942,alkaline
RUN-000356,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S0942,alkaline
RUN-000357,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S0942,alkaline
RUN-000358,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S0942,alkaline
RUN-000359,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S0942,acidic
RUN-000360,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000361,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000362,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000363,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000364,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S4330,alkaline
RUN-000365,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000366,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S4330,acidic
RUN-000367,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S4330,acidic
RUN-000368,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S4330,alkaline
RUN-000369,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S4330,alkaline
RUN-000370,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S4330,alkaline
RUN-000371,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S4330,acidic
RUN-000372,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S4330,alkaline
RUN-000373,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S4330,alkaline
RUN-000374,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S4330,alkaline
RUN-000375,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S4330,acidic
RUN-000376,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S4330,alkaline
RUN-000377,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S4330,alkaline
RUN-000378,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S4330,acidic
RUN-000379,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000380,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S4330,alkaline
RUN-000381,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S4330,alkaline
RUN-000382,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S4330,acidic
RUN-000383,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S4330,acidic
RUN-000384,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S4330,acidic
RUN-000385,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S4330,acidic
RUN-000386,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000387,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S4330,acidic
RUN-000388,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S4330,acidic
RUN-000389,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000390,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S4330,alkaline
RUN-000391,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S4330,acidic
RUN-000392,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S4330,alkaline
RUN-000393,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S4330,alkaline
RUN-000394,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S4330,alkaline
RUN-000395,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S4330,alkaline
RUN-000396,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000397,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S4330,alkaline
RUN-000398,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S4330,alkaline
RUN-000399,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000400,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S4330,alkaline
RUN-000401,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S4330,alkaline
RUN-000402,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S4330,alkaline
RUN-000403,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000404,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S4330,acidic
RUN-000405,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S4330,alkaline
RUN-000406,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000407,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S4330,alkaline
RUN-000408,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S4330,alkaline
RUN-000409,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000410,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S4330,alkaline
RUN-000411,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S4330,alkaline
RUN-000412,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S4330,acidic
RUN-000413,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S4330,alkaline
RUN-000414,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000415,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000416,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S4330,alkaline
RUN-000417,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S4330,alkaline
RUN-000418,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S4330,alkaline
RUN-000419,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000420,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000421,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S0942,acidic
RUN-000422,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000423,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000424,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S0942,alkaline
RUN-000425,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S0942,alkaline
RUN-000426,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S0942,alkaline
RUN-000427,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S0942,acidic
RUN-000428,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S0942,alkaline
RUN-000429,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S0942,acidic
RUN-000430,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000431,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000432,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000433,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S0942,alkaline
RUN-000434,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S0942,alkaline
RUN-000435,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S0942,alkaline
RUN-000436,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S0942,alkaline
RUN-000437,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S0942,acidic
RUN-000438,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S0942,alkaline
RUN-000439,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000440,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000441,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000442,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S0942,alkaline
RUN-000443,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S0942,acidic
RUN-000444,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S0942,acidic
RUN-000445,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S0942,alkaline
RUN-000446,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S0942,alkaline
RUN-000447,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000448,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000449,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000450,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S0942,acidic
RUN-000451,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S0942,acidic
RUN-000452,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S0942,alkaline
RUN-000453,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S0942,acidic
RUN-000454,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S0942,alkaline
RUN-000455,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000456,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S0942,acidic
RUN-000457,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000458,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S0942,alkaline
RUN-000459,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S0942,alkaline
RUN-000460,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S0942,alkaline
RUN-000461,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S0942,acidic
RUN-000462,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S0942,acidic
RUN-000463,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S0942,alkaline
RUN-000464,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000465,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S0942,alkaline
RUN-000466,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S0942,alkaline
RUN-000467,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S0942,acidic
RUN-000468,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S0942,alkaline
RUN-000469,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S0942,alkaline
RUN-000470,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S0942,acidic
RUN-000471,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S0942,acidic
RUN-000472,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S0942,acidic
RUN-000473,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S0942,acidic
RUN-000474,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S0942,acidic
RUN-000475,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S0942,acidic
RUN-000476,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S0942,alkaline
RUN-000477,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S0942,alkaline
RUN-000478,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S0942,acidic
RUN-000479,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S0942,acidic
RUN-000480,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S4330,alkaline
RUN-000481,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S4330,acidic
RUN-000482,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S4330,alkaline
RUN-000483,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S4330,alkaline
RUN-000484,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S4330,acidic
RUN-000485,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S4330,alkaline
RUN-000486,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S4330,acidic
RUN-000487,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S4330,acidic
RUN-000488,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S4330,alkaline
RUN-000489,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S4330,alkaline
RUN-000490,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S4330,acidic
RUN-000491,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S4330,alkaline
RUN-000492,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S4330,alkaline
RUN-000493,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S4330,acidic
RUN-000494,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000495,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S4330,acidic
RUN-000496,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S4330,alkaline
RUN-000497,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000498,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000499,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S4330,acidic
RUN-000500,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S4330,alkaline
RUN-000501,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S4330,acidic
RUN-000502,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S4330,alkaline
RUN-000503,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S4330,acidic
RUN-000504,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000505,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S4330,alkaline
RUN-000506,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S4330,alkaline
RUN-000507,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S4330,alkaline
RUN-000508,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000509,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S4330,acidic
RUN-000510,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S4330,alkaline
RUN-000511,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000512,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S4330,acidic
RUN-000513,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000514,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S4330,alkaline
RUN-000515,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S4330,alkaline
RUN-000516,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S4330,acidic
RUN-000517,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000518,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000519,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S4330,alkaline
RUN-000520,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S4330,alkaline
RUN-000521,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S4330,alkaline
RUN-000522,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S4330,acidic
RUN-000523,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S4330,acidic
RUN-000524,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S4330,alkaline
RUN-000525,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000526,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000527,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S4330,acidic
RUN-000528,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S4330,acidic
RUN-000529,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S4330,acidic
RUN-000530,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S4330,acidic
RUN-000531,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000532,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S4330,acidic
RUN-000533,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S4330,alkaline
RUN-000534,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S4330,acidic
RUN-000535,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S4330,acidic
RUN-000536,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S4330,acidic
RUN-000537,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S4330,alkaline
RUN-000538,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000539,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000540,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S0942,acidic
RUN-000541,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S0942,alkaline
RUN-000542,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S0942,acidic
RUN-000543,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S0942,acidic
RUN-000544,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S0942,alkaline
RUN-000545,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000546,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S0942,acidic
RUN-000547,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S0942,alkaline
RUN-000548,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S0942,acidic
RUN-000549,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S0942,acidic
RUN-000550,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S0942,acidic
RUN-000551,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S0942,acidic
RUN-000552,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S0942,acidic
RUN-000553,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S0942,alkaline
RUN-000554,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S0942,alkaline
RUN-000555,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S0942,alkaline
RUN-000556,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000557,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000558,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S0942,alkaline
RUN-000559,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000560,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S0942,acidic
RUN-000561,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S0942,alkaline
RUN-000562,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S0942,acidic
RUN-000563,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S0942,acidic
RUN-000564,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S0942,alkaline
RUN-000565,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S0942,acidic
RUN-000566,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S0942,alkaline
RUN-000567,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000568,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000569,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000570,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S0942,alkaline
RUN-000571,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S0942,acidic
RUN-000572,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S0942,alkaline
RUN-000573,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000574,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000575,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S0942,acidic
RUN-000576,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S0942,alkaline
RUN-000577,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S0942,alkaline
RUN-000578,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S0942,alkaline
RUN-000579,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S0942,alkaline
RUN-000580,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S0942,alkaline
RUN-000581,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S0942,acidic
RUN-000582,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S0942,alkaline
RUN-000583,CMP-02,STI,RCP-B,pad_mid,mid,LOT-S0942,alkaline
RUN-000584,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S0942,alkaline
RUN-000585,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S0942,acidic
RUN-000586,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S0942,alkaline
RUN-000587,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S0942,alkaline
RUN-000588,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S0942,alkaline
RUN-000589,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S0942,acidic
RUN-000590,CMP-02,STI,RCP-A,pad_mid,mid,LOT-S0942,alkaline
RUN-000591,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S0942,acidic
RUN-000592,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S0942,acidic
RUN-000593,CMP-02,STI,RCP-C,pad_mid,mid,LOT-S0942,alkaline
RUN-000594,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S0942,acidic
RUN-000595,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S0942,acidic
RUN-000596,CMP-02,M1,RCP-B,pad_mid,mid,LOT-S0942,acidic
RUN-000597,CMP-02,M1,RCP-A,pad_mid,mid,LOT-S0942,acidic
RUN-000598,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000599,CMP-02,M1,RCP-C,pad_mid,mid,LOT-S0942,acidic
RUN-000600,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S4330,alkaline
RUN-000601,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S4330,acidic
RUN-000602,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S4330,acidic
RUN-000603,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S4330,acidic
RUN-000604,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S4330,alkaline
RUN-000605,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S4330,acidic
RUN-000606,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000607,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S4330,acidic
RUN-000608,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S4330,alkaline
RUN-000609,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S4330,acidic
RUN-000610,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S4330,acidic
RUN-000611,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000612,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000613,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S4330,alkaline
RUN-000614,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S4330,alkaline
RUN-000615,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S4330,alkaline
RUN-000616,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S4330,acidic
RUN-000617,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000618,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S4330,acidic
RUN-000619,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S4330,acidic
RUN-000620,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S4330,acidic
RUN-000621,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S4330,acidic
RUN-000622,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000623,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S4330,alkaline
RUN-000624,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000625,CMP-01,STI,RCP-B,pad_mid,mid,LOT-S4330,alkaline
RUN-000626,CMP-01,STI,RCP-A,pad_mid,mid,LOT-S4330,alkaline
RUN-000627,CMP-01,M1,RCP-C,pad_mid,mid,LOT-S4330,acidic
RUN-000628,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000629,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S4330,alkaline
RUN-000630,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S4330,alkaline
RUN-000631,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000632,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S4330,acidic
RUN-000633,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S4330,acidic
RUN-000634,CMP-01,M1,RCP-A,pad_mid,mid,LOT-S4330,acidic
RUN-000635,CMP-01,STI,RCP-C,pad_mid,mid,LOT-S4330,alkaline
RUN-000636,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000637,CMP-01,M1,RCP-B,pad_mid,mid,LOT-S4330,acidic
RUN-000638,CMP-01,STI,RCP-A,pad_old,mid,LOT-S4330,alkaline
RUN-000639,CMP-01,M1,RCP-A,pad_old,mid,LOT-S4330,acidic
RUN-000640,CMP-01,M1,RCP-B,pad_old,mid,LOT-S4330,acidic
RUN-000641,CMP-01,M1,RCP-A,pad_old,mid,LOT-S4330,acidic
RUN-000642,CMP-01,M1,RCP-C,pad_old,mid,LOT-S4330,acidic
RUN-000643,CMP-01,STI,RCP-B,pad_old,mid,LOT-S4330,alkaline
RUN-000644,CMP-01,M1,RCP-C,pad_old,mid,LOT-S4330,acidic
