run_id,split_hint,fab_id,tool_id,recipe_id,product_id,layer_id,process_type,wafer_id,lot_id,slurry_lot,run_start_ts,run_end_ts,pad_type,conditioner_type,slurry_type,slurry_pH,particle_size_nm,oxidizer_pct,pad_age_wafers,disk_age_wafers,pre_thickness_nm,target_post_thk_nm,endpoint_time_s,actual_polish_time_s,overpolish_s,endpoint_class,target_mrr_nmps,mrr_pred_nmps,mrr_err_abs,mrr_err_pct,mrr_err_ewma,drift_flag_mrr,auto_retrain,model_ref_pad_factor,model_ref_lot_pH,last_retrain_ts,scaler_group_key,channel_stats_version
RUN-000067,train,H-FAB,CMP-02,RCP-C,P142,M1,Cu,W-RUN-000067,LOT-0701,LOT-S0942,2025-07-01T09:19:22,2025-07-01T09:20:33,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.796,137.3,1.858,71,55,959.0,300,60,71,11,over,18.7077,3.0,15.7077,83.964,58.945,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|M1,v1
RUN-000068,train,H-FAB,CMP-02,RCP-A,P142,STI,STI_Oxide,W-RUN-000068,LOT-0701,LOT-S0942,2025-07-01T09:31:33,2025-07-01T09:32:26,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.87,65.5,0.222,72,56,1063.7,800,60,53,-7,under,6.4301,6.0402,0.3898,6.062,48.368,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|STI,v1
RUN-000069,train,H-FAB,CMP-02,RCP-C,P148,STI,STI_Oxide,W-RUN-000069,LOT-0701,LOT-S0942,2025-07-01T09:44:26,2025-07-01T09:45:34,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.663,68.4,0.21,73,57,1066.0,800,60,68,8,over,9.5051,9.4379,0.0672,0.707,38.836,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|STI,v1
RUN-000070,train,H-FAB,CMP-02,RCP-C,P148,STI,STI_Oxide,W-RUN-000070,LOT-0701,LOT-S0942,2025-07-01T09:56:34,2025-07-01T09:57:50,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.63,71.7,0.186,74,58,1043.6,800,60,76,16,over,7.5339,7.5503,0.0164,0.218,31.112,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|STI,v1
RUN-000071,train,H-FAB,CMP-02,RCP-C,P143,M1,Cu,W-RUN-000071,LOT-0701,LOT-S0942,2025-07-01T10:04:50,2025-07-01T10:06:04,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.303,133.4,2.248,75,59,953.1,300,68,74,6,over,9.5825,3.0,6.5825,68.693,38.629,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|M1,v1
RUN-000072,train,H-FAB,CMP-02,RCP-B,P148,M1,Cu,W-RUN-000072,LOT-0701,LOT-S0942,2025-07-01T10:20:04,2025-07-01T10:21:41,NexPlanar-XP,Kinik-3.5,Cu-acidic,4.176,148.3,1.966,76,60,961.7,300,103,97,-6,under,6.3697,3.0,3.3697,52.902,41.483,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|M1,v1
RUN-000073,train,H-FAB,CMP-02,RCP-A,P117,M1,Cu,W-RUN-000073,LOT-0701,LOT-S0942,2025-07-01T10:33:41,2025-07-01T10:35:14,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.8,131.7,2.133,77,61,963.5,300,74,93,19,over,8.9585,3.0,5.9585,66.512,46.489,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|M1,v1
RUN-000074,train,H-FAB,CMP-02,RCP-B,P148,M1,Cu,W-RUN-000074,LOT-0701,LOT-S0942,2025-07-01T10:45:14,2025-07-01T10:46:22,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.42,88.0,1.935,78,62,943.8,300,60,68,8,over,11.7868,3.0,8.7868,74.548,52.101,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|M1,v1
RUN-000075,train,H-FAB,CMP-02,RCP-B,P115,STI,STI_Oxide,W-RUN-000075,LOT-0701,LOT-S0942,2025-07-01T10:55:22,2025-07-01T10:56:37,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.839,69.3,0.207,79,63,1010.5,800,60,75,15,over,5.9674,5.6627,0.3046,5.105,42.702,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|STI,v1
RUN-000076,train,H-FAB,CMP-02,RCP-A,P134,STI,STI_Oxide,W-RUN-000076,LOT-0701,LOT-S0942,2025-07-01T11:06:37,2025-07-01T11:07:30,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.575,72.3,0.28,80,64,1018.9,800,60,53,-7,under,7.4077,7.5503,0.1426,1.925,34.546,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|STI,v1
RUN-000077,train,H-FAB,CMP-02,RCP-C,P149,M1,Cu,W-RUN-000077,LOT-0701,LOT-S0942,2025-07-01T11:17:30,2025-07-01T11:19:04,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.726,130.6,2.116,81,65,944.3,300,95,94,-1,normal,6.78,3.0,3.78,55.752,38.788,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|M1,v1
RUN-000078,train,H-FAB,CMP-02,RCP-C,P137,STI,STI_Oxide,W-RUN-000078,LOT-0701,LOT-S0942,2025-07-01T11:28:04,2025-07-01T11:29:20,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.446,69.9,0.233,82,66,988.0,800,60,76,16,over,4.2819,4.5302,0.2483,5.799,32.19,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|STI,v1
RUN-000079,train,H-FAB,CMP-02,RCP-C,P111,M1,Cu,W-RUN-000079,LOT-0701,LOT-S0942,2025-07-01T11:40:20,2025-07-01T11:41:35,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.567,123.9,1.575,83,67,970.9,300,60,75,15,over,15.3871,3.0,12.3871,80.503,41.852,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|M1,v1
RUN-000080,train,H-FAB,CMP-02,RCP-A,P127,M1,Cu,W-RUN-000080,LOT-0701,LOT-S0942,2025-07-01T11:49:35,2025-07-01T11:50:41,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.769,105.0,1.814,84,68,927.0,300,60,66,6,over,11.9723,3.0,8.9723,74.942,48.47,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|M1,v1
RUN-000081,train,H-FAB,CMP-02,RCP-B,P129,STI,STI_Oxide,W-RUN-000081,LOT-0701,LOT-S0942,2025-07-01T12:00:41,2025-07-01T12:01:59,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.738,79.6,0.191,85,69,1040.5,800,60,78,18,over,5.8002,5.6627,0.1375,2.37,39.25,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|STI,v1
RUN-000082,train,H-FAB,CMP-02,RCP-C,P104,STI,STI_Oxide,W-RUN-000082,LOT-0701,LOT-S0942,2025-07-01T12:13:59,2025-07-01T12:15:10,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.657,57.1,0.167,86,70,1053.4,800,60,71,11,over,6.0516,6.0402,0.0113,0.188,31.438,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|STI,v1
RUN-000083,train,H-FAB,CMP-02,RCP-A,P116,M1,Cu,W-RUN-000083,LOT-0701,LOT-S0942,2025-07-01T12:25:10,2025-07-01T12:26:18,NexPlanar-XP,Kinik-3.5,Cu-acidic,4.043,137.5,2.038,87,71,932.8,300,60,68,8,over,10.7899,3.0,7.7899,72.196,39.589,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|M1,v1
RUN-000084,train,H-FAB,CMP-02,RCP-A,P116,M1,Cu,W-RUN-000084,LOT-0701,LOT-S0942,2025-07-01T12:37:18,2025-07-01T12:38:35,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.752,122.1,1.933,88,72,997.1,300,60,77,17,over,14.9832,3.0,11.9832,79.978,47.667,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|M1,v1
RUN-000085,train,H-FAB,CMP-02,RCP-C,P104,M1,Cu,W-RUN-000085,LOT-0701,LOT-S0942,2025-07-01T12:52:35,2025-07-01T12:53:44,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.778,114.2,2.027,89,73,946.8,300,60,69,9,over,11.1931,3.0,8.1931,73.198,52.773,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|M1,v1
RUN-000086,train,H-FAB,CMP-02,RCP-A,P107,M1,Cu,W-RUN-000086,LOT-0701,LOT-S0942,2025-07-01T13:01:44,2025-07-01T13:02:39,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.664,137.9,2.126,90,74,932.3,300,60,55,-5,under,12.1257,3.0,9.1257,75.259,57.27,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|M1,v1
RUN-000087,train,H-FAB,CMP-02,RCP-B,P132,STI,STI_Oxide,W-RUN-000087,LOT-0701,LOT-S0942,2025-07-01T13:12:39,2025-07-01T13:13:46,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.531,81.2,0.264,91,75,1021.9,800,60,67,7,over,7.2924,7.5503,0.2579,3.537,46.524,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|STI,v1
RUN-000088,train,H-FAB,CMP-02,RCP-C,P148,M1,Cu,W-RUN-000088,LOT-0701,LOT-S0942,2025-07-01T13:22:46,2025-07-01T13:23:52,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.708,116.9,2.125,92,76,892.9,300,60,66,6,over,11.293,3.0,8.293,73.435,51.906,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|M1,v1
RUN-000089,train,H-FAB,CMP-02,RCP-B,P144,STI,STI_Oxide,W-RUN-000089,LOT-0701,LOT-S0942,2025-07-01T13:33:52,2025-07-01T13:34:59,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.604,76.1,0.194,93,77,1067.8,800,60,67,7,over,9.2984,9.4379,0.1395,1.5,41.825,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|STI,v1
RUN-000090,train,H-FAB,CMP-02,RCP-C,P124,STI,STI_Oxide,W-RUN-000090,LOT-0701,LOT-S0942,2025-07-01T13:45:59,2025-07-01T13:47:13,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.525,75.4,0.134,94,78,1062.5,800,60,74,14,over,4.3641,4.5302,0.1661,3.806,34.221,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|STI,v1
RUN-000091,train,H-FAB,CMP-02,RCP-B,P116,M1,Cu,W-RUN-000091,LOT-0701,LOT-S0942,2025-07-01T13:56:13,2025-07-01T13:57:37,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.626,125.4,2.13,95,79,963.9,300,72,84,12,over,9.1279,3.0,6.1279,67.134,40.804,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|M1,v1
RUN-000092,train,H-FAB,CMP-02,RCP-C,P135,M1,Cu,W-RUN-000092,LOT-0701,LOT-S0942,2025-07-01T14:04:37,2025-07-01T14:05:52,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.611,119.2,1.596,96,80,962.7,300,60,75,15,over,12.1917,3.0,9.1917,75.393,47.722,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|M1,v1
RUN-000093,train,H-FAB,CMP-02,RCP-C,P133,M1,Cu,W-RUN-000093,LOT-0701,LOT-S0942,2025-07-01T14:12:52,2025-07-01T14:13:59,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.584,111.6,1.911,97,81,917.2,300,60,67,7,over,15.2903,3.0,12.2903,80.38,54.253,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|M1,v1
RUN-000094,train,H-FAB,CMP-02,RCP-A,P129,STI,STI_Oxide,W-RUN-000094,LOT-0701,LOT-S0942,2025-07-01T14:22:59,2025-07-01T14:24:15,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.83,75.1,0.238,98,82,1026.9,800,60,76,16,over,7.8946,7.5503,0.3443,4.361,44.275,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|STI,v1
RUN-000095,train,H-FAB,CMP-02,RCP-C,P142,STI,STI_Oxide,W-RUN-000095,LOT-0701,LOT-S0942,2025-07-01T14:35:15,2025-07-01T14:36:21,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.233,75.8,0.128,99,83,1037.3,800,60,66,6,over,4.9962,5.6627,0.6665,13.34,38.088,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|STI,v1
RUN-000096,train,H-FAB,CMP-02,RCP-A,P124,STI,STI_Oxide,W-RUN-000096,LOT-0701,LOT-S0942,2025-07-01T14:44:21,2025-07-01T14:45:34,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.617,62.2,0.204,100,84,1079.9,800,60,73,13,over,5.9615,6.0402,0.0788,1.321,30.735,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|STI,v1
RUN-000097,train,H-FAB,CMP-02,RCP-B,P131,M1,Cu,W-RUN-000097,LOT-0701,LOT-S0942,2025-07-01T14:56:34,2025-07-01T14:57:43,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.997,115.5,1.832,101,85,983.5,300,60,69,9,over,18.0262,3.0,15.0262,83.358,41.259,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|M1,v1
RUN-000098,train,H-FAB,CMP-02,RCP-C,P118,M1,Cu,W-RUN-000098,LOT-0701,LOT-S0942,2025-07-01T15:11:43,2025-07-01T15:12:59,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.895,109.8,1.712,102,86,940.5,300,60,76,16,over,14.6281,3.0,11.6281,79.492,48.906,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|M1,v1
RUN-000099,train,H-FAB,CMP-02,RCP-A,P146,M1,Cu,W-RUN-000099,LOT-0701,LOT-S0942,2025-07-01T15:25:59,2025-07-01T15:26:55,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.999,117.6,1.894,103,87,954.9,300,60,56,-4,under,14.4101,3.0,11.4101,79.181,54.961,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|M1,v1
RUN-000100,train,H-FAB,CMP-02,RCP-C,P133,M1,Cu,W-RUN-000100,LOT-0701,LOT-S0942,2025-07-01T15:35:55,2025-07-01T15:37:36,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.502,116.3,2.033,104,88,915.9,300,88,101,13,over,6.943,3.0,3.943,56.791,55.327,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|M1,v1
RUN-000101,train,H-FAB,CMP-02,RCP-C,P118,STI,STI_Oxide,W-RUN-000101,LOT-0701,LOT-S0942,2025-07-01T15:48:36,2025-07-01T15:49:45,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.384,70.1,0.207,105,89,1068.2,800,60,69,9,over,6.9602,7.5503,0.5901,8.478,45.957,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|STI,v1
RUN-000102,train,H-FAB,CMP-02,RCP-A,P118,M1,Cu,W-RUN-000102,LOT-0701,LOT-S0942,2025-07-01T15:59:45,2025-07-01T16:00:42,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.373,122.1,2.307,106,90,953.2,300,60,57,-3,normal,15.6833,3.0,12.6833,80.871,52.94,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|M1,v1
RUN-000103,train,H-FAB,CMP-02,RCP-B,P142,M1,Cu,W-RUN-000103,LOT-0701,LOT-S0942,2025-07-01T16:10:42,2025-07-01T16:12:00,NexPlanar-XP,Kinik-3.5,Cu-acidic,4.021,124.0,1.959,107,91,920.7,300,60,78,18,over,14.347,3.0,11.347,79.09,58.17,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|M1,v1
RUN-000104,train,H-FAB,CMP-02,RCP-B,P116,M1,Cu,W-RUN-000104,LOT-0701,LOT-S0942,2025-07-01T16:24:00,2025-07-01T16:25:49,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.779,125.1,2.009,108,92,903.8,300,90,109,19,over,6.6785,3.0,3.6785,55.08,57.552,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|M1,v1
RUN-000105,train,H-FAB,CMP-02,RCP-C,P104,M1,Cu,W-RUN-000105,LOT-0701,LOT-S0942,2025-07-01T16:36:49,2025-07-01T16:38:07,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.776,105.6,2.01,109,93,988.7,300,61,78,17,over,11.1321,3.0,8.1321,73.051,60.652,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|M1,v1
RUN-000106,train,H-FAB,CMP-02,RCP-B,P114,M1,Cu,W-RUN-000106,LOT-0701,LOT-S0942,2025-07-01T16:49:07,2025-07-01T16:50:16,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.828,106.6,1.791,110,94,957.9,300,60,69,9,over,18.4137,3.0,15.4137,83.708,65.263,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|M1,v1
RUN-000107,train,H-FAB,CMP-02,RCP-C,P107,STI,STI_Oxide,W-RUN-000107,LOT-0701,LOT-S0942,2025-07-01T17:02:16,2025-07-01T17:03:41,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.777,77.7,0.234,111,95,1031.6,800,66,85,19,over,3.49,3.3976,0.0924,2.648,52.74,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|STI,v1
RUN-000108,train,H-FAB,CMP-02,RCP-C,P126,STI,STI_Oxide,W-RUN-000108,LOT-0701,LOT-S0942,2025-07-01T17:17:41,2025-07-01T17:18:55,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.763,67.1,0.262,112,96,1033.7,800,60,74,14,over,6.1799,6.0402,0.1396,2.26,42.644,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|STI,v1
RUN-000109,train,H-FAB,CMP-02,RCP-B,P101,M1,Cu,W-RUN-000109,LOT-0701,LOT-S0942,2025-07-01T17:28:55,2025-07-01T17:30:28,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.628,121.0,2.348,113,97,975.1,300,74,93,19,over,9.0774,3.0,6.0774,66.951,47.505,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|M1,v1
RUN-000110,train,H-FAB,CMP-02,RCP-A,P109,M1,Cu,W-RUN-000110,LOT-0701,LOT-S0942,2025-07-01T17:40:28,2025-07-01T17:41:41,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.879,114.1,1.974,114,98,931.0,300,60,73,13,over,18.2608,3.0,15.2608,83.571,54.718,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|M1,v1
RUN-000111,train,H-FAB,CMP-02,RCP-A,P146,M1,Cu,W-RUN-000111,LOT-0701,LOT-S0942,2025-07-01T17:51:41,2025-07-01T17:52:55,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.606,119.8,2.147,115,99,907.2,300,66,74,8,over,9.0996,3.0,6.0996,67.031,57.181,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|M1,v1
RUN-000112,train,H-FAB,CMP-02,RCP-C,P136,M1,Cu,W-RUN-000112,LOT-0701,LOT-S0942,2025-07-01T18:01:55,2025-07-01T18:03:01,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.652,118.6,2.294,116,100,972.7,300,60,66,6,over,12.0525,3.0,9.0525,75.109,60.767,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|M1,v1
RUN-000113,train,H-FAB,CMP-02,RCP-B,P121,STI,STI_Oxide,W-RUN-000113,LOT-0701,LOT-S0942,2025-07-01T18:12:01,2025-07-01T18:13:11,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.917,83.9,0.249,117,101,1038.0,800,60,70,10,over,8.0281,7.5503,0.4778,5.952,49.804,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|STI,v1
RUN-000114,train,H-FAB,CMP-02,RCP-B,P137,STI,STI_Oxide,W-RUN-000114,LOT-0701,LOT-S0942,2025-07-01T18:21:11,2025-07-01T18:22:17,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.362,53.7,0.179,118,102,1050.1,800,60,66,6,over,6.8902,7.5503,0.6601,9.581,41.759,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|STI,v1
RUN-000115,train,H-FAB,CMP-02,RCP-C,P130,M1,Cu,W-RUN-000115,LOT-0701,LOT-S0942,2025-07-01T18:28:17,2025-07-01T18:29:39,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.856,113.7,2.028,119,103,948.2,300,73,82,9,over,8.7811,3.0,5.7811,65.836,46.574,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|M1,v1
RUN-000116,train,H-FAB,CMP-02,RCP-B,P148,M1,Cu,W-RUN-000116,LOT-0701,LOT-S0942,2025-07-01T18:41:39,2025-07-01T18:42:33,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.612,120.3,1.904,120,104,990.9,300,60,54,-6,under,11.3484,3.0,8.3484,73.565,51.972,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|M1,v1
RUN-000117,train,H-FAB,CMP-02,RCP-B,P144,M1,Cu,W-RUN-000117,LOT-0701,LOT-S0942,2025-07-01T18:50:33,2025-07-01T18:51:48,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.782,129.4,1.968,121,105,942.6,300,60,75,15,over,11.8229,3.0,8.8229,74.626,56.503,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|M1,v1
RUN-000118,train,H-FAB,CMP-02,RCP-C,P107,M1,Cu,W-RUN-000118,LOT-0701,LOT-S0942,2025-07-01T18:58:48,2025-07-01T19:00:01,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.56,113.3,2.106,122,106,928.0,300,60,73,13,over,15.2277,3.0,12.2277,80.299,61.262,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|M1,v1
RUN-000119,train,H-FAB,CMP-02,RCP-C,P147,STI,STI_Oxide,W-RUN-000119,LOT-0701,LOT-S0942,2025-07-01T19:12:01,2025-07-01T19:13:13,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.518,77.0,0.127,123,107,1060.4,800,60,72,12,over,7.1994,7.5503,0.3509,4.874,49.985,1,0,1.0408,10.627,2025-07-01T08:00:00,CMP-02|STI,v1
RUN-000120,train,H-FAB,CMP-01,RCP-B,P127,M1,Cu,W-RUN-000120,LOT-0701,LOT-S4330,2025-07-01T18:57:35,2025-07-01T18:58:40,IC1000,3M-Std,Cu-acidic,3.514,127.1,2.276,122,129,951.8,300,60,65,5,normal,11.492,3.0,8.492,73.895,51.558,1,0,1.0414,10.227,2025-07-01T08:00:00,CMP-01|M1,v1
RUN-000121,train,H-FAB,CMP-01,RCP-B,P118,M1,Cu,W-RUN-000121,LOT-0701,LOT-S4330,2025-07-01T19:09:40,2025-07-01T19:10:53,IC1000,3M-Std,Cu-acidic,3.517,118.0,2.166,123,130,975.8,300,60,73,13,over,11.4842,3.0,8.4842,73.877,56.022,1,0,1.0414,10.227,2025-07-01T08:00:00,CMP-01|M1,v1
RUN-000122,train,H-FAB,CMP-01,RCP-B,P107,STI,STI_Oxide,W-RUN-000122,LOT-0701,LOT-S4330,2025-07-01T19:22:53,2025-07-01T19:23:49,IC1000,3M-Std,Oxide-alkaline,10.208,59.0,0.153,124,131,1067.9,800,60,56,-4,under,4.9216,5.0408,0.1192,2.423,45.302,1,0,1.0414,10.227,2025-07-01T08:00:00,CMP-01|STI,v1
RUN-000123,train,H-FAB,CMP-01,RCP-C,P119,STI,STI_Oxide,W-RUN-000123,LOT-0701,LOT-S4330,2025-07-01T19:35:49,2025-07-01T19:37:07,IC1000,3M-Std,Oxide-alkaline,10.337,85.4,0.217,125,132,1055.0,800,60,78,18,over,6.825,6.7211,0.1038,1.521,36.546,1,0,1.0414,10.227,2025-07-01T08:00:00,CMP-01|STI,v1
RUN-000124,train,H-FAB,CMP-01,RCP-C,P120,M1,Cu,W-RUN-000124,LOT-0701,LOT-S4330,2025-07-01T19:46:07,2025-07-01T19:47:05,IC1000,3M-Std,Cu-acidic,3.377,128.1,1.991,126,133,974.5,300,60,58,-2,normal,12.4668,3.0,9.4668,75.936,44.424,1,0,1.0414,10.227,2025-07-01T08:00:00,CMP-01|M1,v1
RUN-000125,train,H-FAB,CMP-01,RCP-C,P124,STI,STI_Oxide,W-RUN-000125,LOT-0701,LOT-S4330,2025-07-01T19:59:05,2025-07-01T20:00:13,IC1000,3M-Std,Oxide-alkaline,10.615,68.5,0.128,127,134,1034.1,800,60,68,8,over,7.3889,6.7211,0.6677,9.037,37.347,1,0,1.0414,10.227,2025-07-01T08:00:00,CMP-01|STI,v1
RUN-000126,train,H-FAB,CMP-01,RCP-B,P137,STI,STI_Oxide,W-RUN-000126,LOT-0701,LOT-S4330,2025-07-01T20:09:13,2025-07-01T20:10:43,IC1000,3M-Std,Oxide-alkaline,10.568,71.3,0.279,128,135,1075.3,800,83,90,7,over,3.2809,3.0245,0.2564,7.815,31.44,1,0,1.0414,10.227,2025-07-01T08:00:00,CMP-01|STI,v1
RUN-000127,train,H-FAB,CMP-01,RCP-C,P132,M1,Cu,W-RUN-000127,LOT-0701,LOT-S4330,2025-07-01T20:22:43,2025-07-01T20:24:01,IC1000,3M-Std,Cu-acidic,3.245,121.7,1.703,129,136,1010.0,300,60,78,18,over,15.8404,3.0,12.8404,81.061,41.364,1,0,1.0414,10.227,2025-07-01T08:00:00,CMP-01|M1,v1
RUN-000128,train,H-FAB,CMP-01,RCP-B,P148,M1,Cu,W-RUN-000128,LOT-0701,LOT-S4330,2025-07-01T20:36:01,2025-07-01T20:37:59,IC1000,3M-Std,Cu-acidic,3.919,120.4,2.008,130,137,1003.3,300,108,118,10,over,6.5065,3.0,3.5065,53.892,43.87,1,0,1.0414,10.227,2025-07-01T08:00:00,CMP-01|M1,v1
RUN-000129,train,H-FAB,CMP-01,RCP-C,P120,M1,Cu,W-RUN-000129,LOT-0701,LOT-S4330,2025-07-01T20:45:59,2025-07-01T20:47:12,IC1000,3M-Std,Cu-acidic,2.989,113.0,2.146,131,138,935.7,300,64,73,9,over,9.8123,3.0,6.8123,69.426,48.981,1,0,1.0414,10.227,2025-07-01T08:00:00,CMP-01|M1,v1
RUN-000130,train,H-FAB,CMP-01,RCP-B,P136,M1,Cu,W-RUN-000130,LOT-0701,LOT-S4330,2025-07-01T20:57:12,2025-07-01T20:58:23,IC1000,3M-Std,Cu-acidic,3.281,132.8,1.834,132,139,943.5,300,60,71,11,over,15.7524,3.0,12.7524,80.955,55.376,1,0,1.0414,10.227,2025-07-01T08:00:00,CMP-01|M1,v1
RUN-000131,train,H-FAB,CMP-01,RCP-B,P135,M1,Cu,W-RUN-000131,LOT-0701,LOT-S4330,2025-07-01T21:09:23,2025-07-01T21:10:28,IC1000,3M-Std,Cu-acidic,3.427,127.4,2.202,133,140,968.6,300,60,65,5,normal,19.313,3.0,16.313,84.466,61.194,1,0,1.0414,10.227,2025-07-01T08:00:00,CMP-01|M1,v1
RUN-000132,train,H-FAB,CMP-01,RCP-A,P121,M1,Cu,W-RUN-000132,LOT-0701,LOT-S4330,2025-07-01T21:22:28,2025-07-01T21:23:42,IC1000,3M-Std,Cu-acidic,3.649,115.2,2.297,134,141,946.7,300,60,74,14,over,14.9935,3.0,11.9935,79.991,64.954,1,0,1.0414,10.227,2025-07-01T08:00:00,CMP-01|M1,v1
